id,x,y,split,EUNIS_cls,EUNIS_label,bioclim_precipitation,bioclim_precipitation_of_driest_quarter,bioclim_precipitation_of_wettest_quarter,bioclim_maximum_temperature,bioclim_minimum_temperature,bioclim_mean_temperature_of_driest_quarter,bioclim_mean_temperature_of_wettest_quarter,bioclim_isothermality_,bioclim_temperature_seasonality_(standard_deviation_x100),bioclim_aridity_index,bioclim_evapotranspiration,lulc_arable_land_100,lulc_plantations_fields_and_crops_100,lulc_herbaceous_crops_100,lulc_woody_plant_crops_100,lulc_vineyards_100,lulc_meadows_100,lulc_wetlands_100,lulc_vegetated_shoreline_100,lulc_scree_100,lulc_roads_rails_paths_100,lulc_public_parks_100,lulc_high_altitude_grasslands_and_rough_pastures_100,lulc_herbaceous_crops_100,lulc_grasslands_and_meadows_100,lulc_glaciers_rocks_scree_and_moraines_100,lulc_buildings_100,lulc_arable_land_100,lulc_surroundings_of_blocks_of_flats_100,edaph_soil_moisture_25.,edaph_soil_ph_25.,edaph_phosphorus_load_25.,edaph_nitrogen_load_25.,edaph_soil_aeration_25.,edaph_soil_humus_25.,geol_massive_limestones,geol_gravel_and_sand_(glacial_deposit),lulc_glaciers_rocks_scree_and_moraines_100,lulc_screes_sand_100,lulc_scree_100,lulc_rock_slabs_and_limestone_pavement_100,lulc_rocks_100,lulc_cliffs_100,hydro_distance_to_lake_all,hydro_distance_to_river_all,pop_human_population_density_sum_100,trans_euclidean_distance_to_roads_all,vege_canopy_height_max_100,vege_coniferous_leaf_type_100,vege_deciduous_leaf_type_100,lulc_normal_dense_forest_100,lulc_forests_100
2610641_1218553,2610641,1218553,train,16,Transport networks and other constructed hard-surfaced areas,-0.53246534,-0.38712959,-0.60558342,0.65757749,0.45968746,0.10335941,0.94193049,0.37501688,1.08719665,0.68686689,0.63898882,0.66211609,-0.0391431,0.04534031,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,1.08690792,-0.12727095,-0.40987475,0.04534031,-1.11066907,-0.08100981,-0.4880496,0.66211609,-0.27241302,0.36812332,0.13591585,-0.4949314,-0.575165,-0.5064815,0.06510197,-0.36108193,3.56134885,-0.08100981,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.34156436,-0.68829154,-0.32325152,-0.22000669,1.38746659,2.54749386,-0.36645962,1.67428124,1.32397169
2761186_1243660,2761186,1243660,train,16,Transport networks and other constructed hard-surfaced areas,0.04527438,-0.334582,0.6618233,0.88066889,0.90902916,0.43432941,1.07485444,-0.12619321,0.63947293,0.38898477,0.88690088,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,1.8995752,-0.12727095,-0.40987475,-0.37988202,0.1193187,-0.33258322,1.39217199,-0.40593677,-0.27241302,1.22110539,0.12438206,0.46337818,0.49678045,-1.00585854,0.69435334,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.15125835,-0.02192556,0.64771775,-0.29715396,-0.54019168,-0.52392609,-0.28214328,-0.68210122,-0.6700295
2775765_1143393,2775765,1143393,train,9,Coniferous woodland,-0.47742377,-1.11827475,-0.31956954,-1.23869937,-2.04099679,-1.81563009,-0.59144217,1.62234653,0.24069323,-1.17680588,-1.66877411,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.0793293,-0.58119861,-0.12727095,-0.08606447,-0.37988202,-0.90030467,0.50861537,-0.4880496,-0.40593677,-0.27241302,-0.14122385,0.02552103,-0.50737697,-0.93328623,0.43758577,-0.21578125,-0.36108193,-0.30100988,0.50861537,-0.19811062,-0.0793293,0.21710565,1.43669234,1.43556505,-1.06225908,-0.02428048,-0.32325152,-0.12742996,1.00418951,2.43373757,-0.7511529,1.51837319,1.41478758
2780501_1148356,2780501,1148356,train,5,Alpine and subalpine grasslands,-1.05025341,-1.62720159,-0.67133497,-1.43216144,-2.15430904,-1.93337903,-0.69825606,1.41730604,0.16981315,-0.72616369,-1.52976269,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,0.21007121,-0.17106081,-0.26060936,0.01760886,-0.12727095,1.83975462,-0.37988202,0.57224613,-0.31685988,-0.27316713,-0.40593677,-0.27241302,-0.20925309,-1.06854099,-0.30824771,-0.74059547,0.17278641,0.7107686,-0.36108193,-0.30100988,-0.31685988,-0.2667513,-0.26060936,-0.10258145,-0.21694393,-0.16525638,-0.3890602,-0.71034141,-0.30171431,-0.22926436,0.00090538,1.27284,-0.90397626,0.20992966,0.19469577
2632385_1259151,2632385,1259151,test,4,Seasonally wet and wet grasslands,-0.56387483,-0.52924694,-0.57860705,0.57391822,0.8152535,0.30703325,0.6191152,-0.93781182,0.25426062,1.07258605,1.09854314,-0.40593677,0.19376863,0.30820502,-0.16684413,-0.16352087,1.78002837,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,-0.40987475,0.30820502,-0.1962279,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.08017196,0.50005396,0.02156013,-0.57549476,-0.23736476,0.34233736,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.16149303,-0.04516464,-0.32325152,0.08796523,1.42128515,-0.37808469,1.17231351,1.02696679,0.92517145
2686498_1252683,2686498,1252683,train,15,Low density buildings,-0.48756251,-0.46160045,-0.42881579,0.74123676,0.69021929,0.27998282,0.69981902,0.16143303,0.75891664,1.04585304,1.18308143,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,1.25799577,-0.12727095,-0.40987475,-0.37988202,0.14293103,-0.33258322,2.01891252,-0.40593677,-0.27241302,-0.44473894,0.28750275,-0.95541781,-0.55548922,0.21452109,-0.57691683,-0.36108193,3.56134885,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.02939049,1.11225768,1.20140356,-0.23235025,0.07981537,-0.52392609,1.84947909,-0.68210122,-0.1073658
2651710_1255407,2651710,1255407,train,8,Broadleaved deciduous woodland,-0.41467975,-0.02194088,-0.58220032,0.50943086,0.65896073,0.1765547,0.56808189,-0.52488305,0.41668885,1.03057703,1.22893193,-0.40593677,-0.00831655,-0.37988202,0.69225201,0.75337338,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,-0.40987475,-0.37988202,-1.14501428,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.09412668,0.62527792,-0.4327035,-0.49327417,-0.10928247,0.11434773,2.16021683,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.0842671,0.66918919,-0.32325152,-0.14285942,1.78201652,-0.52392609,2.92451237,2.18936987,1.92217204
2650241_1251452,2650241,1251452,train,1,Surface running waters,-0.42275701,-0.03516309,-0.56149877,0.76912319,0.72147784,0.30703325,0.71406087,0.23832322,0.68702218,0.78234193,0.92034209,0.23068587,-0.40906174,-0.37215071,-0.16684413,-0.16352087,-0.41691868,-0.18593809,0.14800625,-0.26060936,-0.75228646,-0.12727095,-0.40987475,-0.37215071,-1.19223894,-0.33258322,-0.4880496,0.23068587,-0.27241302,0.35067992,0.49016786,0.3887047,0.32805236,-0.51655539,0.32409819,2.16021683,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.92132673,-0.70474662,-0.32325152,0.10401186,-0.11182317,-0.52392609,-0.00284542,-0.21832411,-0.17449059
2678694_1198446,2678694,1198446,train,2,Dry grasslands,1.57993534,1.31298976,1.93148252,-0.77857337,-0.54058624,-0.84499693,-0.10721923,-0.45653622,-1.21291899,-0.82545774,0.11150275,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,0.97342008,-0.37988202,0.17942281,-0.33258322,-0.45223586,-0.40593677,-0.27241302,1.2612252,-0.89388651,-0.2584654,-0.598688,-1.45198789,2.18266964,2.16021683,-0.30100988,-0.33258322,-0.12946994,-0.26060936,-0.16070638,-0.26558029,-0.20383039,1.70381145,-0.65001592,-0.32325152,0.82055575,0.40672817,1.02782644,0.12362909,-0.68210122,0.88963479
2589068_1169841,2589068,1169841,train,4,Seasonally wet and wet grasslands,1.01100377,1.05042241,0.99589051,-0.31844737,-0.05998599,-0.30398828,0.25832163,-0.47362293,-0.93814774,-0.71088769,-0.04032856,-0.40593677,-0.36795967,-0.32576282,-0.16684413,-0.16352087,0.30142913,1.02065274,-0.17106081,-0.26060936,-0.75228646,-0.12727095,-0.40987475,-0.32576282,1.91170925,-0.33258322,-0.43432898,-0.40593677,-0.27241302,0.62105256,-0.22657458,3.84235284,0.01807634,-0.87345887,0.64328367,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.20141051,-0.56937222,-0.30440646,0.21448676,-0.55146453,-0.47142318,-0.32166656,-0.68210122,-0.7371543
2584212_1117290,2584212,1117290,train,7,Shrub plantations,-1.05520097,-0.73602513,-1.0899782,0.7848093,0.43233622,0.95147003,0.93124911,1.06702853,0.80900185,0.83962695,0.12318209,-0.40593677,4.94790816,-0.19433046,10.79204606,9.24571116,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,-0.40987475,-0.19433046,-1.20082524,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-3.49035591,1.27116996,-0.3144705,2.44028613,2.76321488,-2.46831879,-0.1509737,-0.30100988,-0.33258322,-0.24959113,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.25898362,-0.6714822,-0.32325152,-0.0441109,-1.05874302,-0.52392609,-0.90397626,-0.67420715,-0.93063164
2747292_1255717,2747292,1255717,test,14,"Buildings of cities, towns and villages",0.19334501,-0.35607874,0.60824597,0.29505397,0.72147784,-0.17669213,0.80900655,-1.67538803,0.26706722,0.29732873,0.93275138,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,1.94234716,-0.12727095,-0.40987475,-0.37988202,-0.53967999,-0.33258322,4.66912962,-0.40593677,4.62685809,0.47103936,0.19523246,-1.10476476,-1.26535629,-0.30068635,0.02315188,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.08797644,0.09286603,3.60100785,-0.24469382,-0.26964315,-0.52392609,-0.37172939,-0.68210122,-0.51603733
2576942_1164713,2576942,1164713,val,9,Coniferous woodland,0.80879112,1.0127178,0.67742991,-0.05178343,-0.0834299,-0.29284987,0.38649829,0.34369125,-0.3897464,-0.60777465,-0.04333963,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,-0.40987475,-0.37988202,-1.00763345,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.44822762,0.21830003,-0.40781234,-0.65463758,-0.04452176,0.20189575,3.00064975,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.65565266,-0.1983524,-0.32325152,-0.09657105,2.00747363,3.58880148,-0.52982252,2.2623901,2.03075627
2562285_1157492,2562285,1157492,train,4,Seasonally wet and wet grasslands,0.51802844,0.78290739,0.0890447,-0.05352633,-0.00919084,-0.26261703,0.06130935,0.12441183,-0.47964618,-0.58104163,-0.18189483,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.55981263,-0.12727095,-0.40987475,-0.37988202,1.06810507,-0.33258322,-0.4880496,-0.40593677,-0.27241302,0.89665822,-0.41276285,-0.09045008,-0.38533217,-0.94397609,1.27071113,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,3.02915537,-0.43276156,-0.32325152,-0.29715396,0.15872536,0.55530029,0.38711764,0.30268508,0.08018877
2620138_1125141,2620138,1125141,train,8,Broadleaved deciduous woodland,-1.41611026,-0.89742131,-1.59469911,0.37871325,-0.23386169,0.47570066,-2.41795962,1.63088988,0.80152077,0.36607076,-0.76157291,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.24331796,-0.18593809,-0.17106081,-0.26060936,-0.58119861,-0.12727095,-0.40987475,-0.37988202,0.23523378,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.99943894,0.15404037,-0.30824771,-0.67222487,0.51242037,-0.02974172,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.1874863,0.27121562,-0.32145675,-0.20766313,1.01546236,-0.17974038,0.95098313,0.87303226,0.8560724
2606177_1262354,2606177,1262354,train,4,Seasonally wet and wet grasslands,-1.02819556,-1.03015516,-0.91422956,0.91378402,0.92856575,0.51707191,0.77102828,0.27249663,0.31613804,1.90512839,1.31908177,-0.40593677,0.91990522,-0.37988202,2.64868102,1.53115264,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.06038082,-0.12727095,-0.40987475,-0.37988202,-0.74575123,-0.33258322,-0.30898088,-0.40593677,-0.27241302,-0.21274177,-0.03050022,-0.54471371,-0.23386162,-0.09920858,0.27850026,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.61503003,0.73989576,-0.2083864,-0.29715396,1.08309949,-0.42475394,0.83241329,0.91250265,0.72379707
2578761_1106783,2578761,1106783,test,9,Coniferous woodland,-0.75564888,-0.23707892,-1.07474701,-0.18598685,-0.37257152,0.07790018,0.23933249,0.93603044,-0.46240165,-0.20296048,-0.6812775,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.53842665,-0.12727095,-0.40987475,-0.37988202,-1.20082524,-0.33258322,-0.4880496,-0.40593677,-0.27241302,0.56174502,-0.84775136,-0.6691695,-0.87096127,-0.59570737,1.17769136,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,1.49887281,2.29078026,-0.32325152,-0.08422749,0.89146095,-0.11557016,-0.44023641,-0.68210122,1.88466113
2755380_1195102,2755380,1195102,train,5,Alpine and subalpine grasslands,0.29969875,0.33258476,0.63865473,-1.88183004,-1.431455,-1.19506135,-0.83236683,-1.34219723,-1.73025482,-1.28755693,-1.53815721,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,1.83477488,-0.75228646,-0.12727095,2.74869578,-0.37988202,1.3900914,1.21223475,-0.4880496,-0.40593677,-0.27241302,-0.41159649,0.41107903,-0.4327035,-0.96637233,1.62486548,-0.85597613,3.00064975,-0.30100988,1.21223475,0.47113604,1.83477488,1.17616695,1.61299915,-0.20383039,3.25656313,0.10294723,-0.32325152,0.34656289,-1.1151073,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2709076_1113632,2709076,1113632,test,0,Surface standing waters,1.54065473,-0.50084053,1.5605172,1.66148877,1.37790745,0.5107071,0.6191152,0.52025389,1.44121666,-0.40536756,0.7646785,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.1254798,-0.26060936,-0.55981263,-0.12727095,-0.40987475,-0.37988202,-1.11925537,-0.33258322,-0.47014273,-0.40593677,-0.27241302,1.04492709,0.17216489,1.72660443,1.14421263,-0.33810365,-0.73742152,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.77952968,0.21655107,-0.32325152,0.49592002,-1.10383444,-0.52392609,-0.89870649,-0.68210122,-0.90299202
2503698_1133498,2503698,1133498,test,3,Mesic grasslands,-0.72598228,-0.2893706,-0.88687777,0.88066889,0.96177797,1.14718786,-1.24182005,-0.3312337,0.55794182,1.00002502,0.73164789,3.1375785,3.32780153,3.24223909,0.96658523,0.82925429,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.3673388,-0.12727095,-0.40987475,3.24223909,-0.58690465,-0.33258322,-0.4880496,3.1375785,-0.27241302,-0.5267229,0.40613598,0.55049723,2.26463305,0.07492578,-0.54955807,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.91864006,-0.13412702,-0.31786722,-0.16754654,-0.54019168,-0.52392609,-0.46658527,-0.68210122,-0.62659581
2765373_1170795,2765373,1170795,test,3,Mesic grasslands,-1.04039578,-1.43688718,-0.41240472,0.04233325,-0.15376165,-0.33581232,0.43871841,0.5003194,0.24322919,0.69832389,0.00730122,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,3.56991166,-0.18593809,-0.17106081,-0.26060936,-0.30318086,-0.12727095,-0.40987475,-0.37988202,1.40511743,-0.29327487,-0.07619154,-0.40593677,-0.27241302,-2.06174177,0.94987163,-0.57582766,-0.21891242,0.82615004,-0.76295636,-0.36108193,-0.30100988,-0.29327487,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,2.11487181,-0.46438253,-0.32325152,-0.31258342,-0.63037452,-0.46558953,-0.57198069,-0.39396735,-0.53972843
2616525_1116502,2616525,1116502,train,6,"Arctic, alpine and subalpine scrub",-0.74850866,-0.52336093,-0.69268009,-2.22518164,-2.09765291,-2.06067519,-1.12788524,-0.19454004,-1.5732789,-1.30665193,-1.99638849,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,0.10195076,-0.75228646,-0.12727095,1.88236124,-0.37988202,0.94145712,-0.04956313,-0.4880496,-0.40593677,-0.27241302,-0.23018517,-0.90706798,-0.12156403,-0.95417114,1.65508715,-0.7884912,-0.36108193,-0.30100988,-0.04956313,1.04171172,0.10195076,-0.16070638,-0.26558029,-0.20383039,-1.20114011,0.36769847,-0.32325152,0.58849675,-1.29547298,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2579300_1117721,2579300,1117721,train,2,Dry grasslands,0.63099766,0.96511787,0.35934471,-1.0400086,-0.96843768,-0.5729014,-0.34577024,0.39779915,-1.32437443,-1.24172891,-1.2640579,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.21763693,-0.12727095,-0.38147034,-0.37988202,1.56611059,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.06970592,-0.2249269,-0.3766984,-0.57923206,-0.30068635,0.80196445,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,1.18554449,0.63578071,-0.32325152,-0.04472808,-0.21327887,-0.49475781,-0.7142645,-0.63473675,-0.43509273
2722370_1271610,2722370,1271610,test,15,Low density buildings,-0.87345321,-0.85442783,-0.79833307,0.65757749,0.8152535,0.25611479,0.73305001,-0.85522607,0.92781157,1.31700215,0.96509765,1.42238031,1.98170871,2.32607825,-0.16684413,-0.16352087,-0.41691868,-0.1735628,0.64939734,-0.26060936,-0.04654908,-0.12727095,-0.40987475,2.32607825,-0.67706082,-0.33258322,0.4789215,1.42238031,1.79081634,0.17101294,0.41107903,1.3345687,1.98466535,-0.50935975,0.1435304,-0.36108193,3.56134885,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.14235046,0.62380175,0.7948887,-0.10274283,-0.20200601,-0.36058372,0.3212455,-0.24397986,-0.43114421
2724065_1211086,2724065,1211086,val,13,Cultivated areas of gardens and parks,0.8349532,0.62364383,1.36878654,0.58263273,0.57299971,-0.25306982,0.89445766,-0.24580016,0.88520745,-0.32898753,0.4924497,-0.40593677,-0.4022114,-0.36441939,-0.16684413,-0.16352087,-0.23733173,-0.18593809,-0.17106081,-0.26060936,4.5086649,1.85963722,-0.40987475,-0.36441939,-0.44308409,-0.33258322,2.41286371,-0.40593677,-0.27241302,0.54255728,0.42096514,-0.83718481,0.09359178,-0.33234714,-0.47112964,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.01720648,-0.41981388,0.69258694,-0.32801287,0.05726966,-0.34308275,0.14997794,-0.68210122,-0.23371835
2667603_1246536,2667603,1246536,train,1,Surface running waters,-0.48600703,-0.30745516,-0.47724454,0.85103956,0.8152535,0.35795171,0.78527013,0.10162956,0.81990648,0.87399797,0.95980546,-0.12182419,-0.36795967,-0.32576282,-0.16684413,-0.16352087,-0.41691868,-0.18593809,3.42983881,0.06996016,-0.17486497,-0.12727095,-0.40987475,-0.32576282,-1.07203071,-0.08887148,-0.4880496,-0.12182419,-0.27241302,1.1600535,0.4654526,0.79940881,0.61219705,-0.98427164,0.33686561,-0.36108193,-0.30100988,-0.08887148,0.20086335,0.06996016,-0.16070638,-0.26558029,-0.20383039,-1.20573992,-0.59874852,-0.32325152,-0.26629505,0.7787324,-0.52392609,0.66114573,0.53753392,0.4079157
2583460_1115862,2583460,1115862,train,7,Shrub plantations,-1.41153752,-1.06743325,-1.46233792,0.95735655,0.57104605,1.10263421,1.04874438,1.05848518,1.02519243,1.22916511,0.01186346,-0.40593677,4.76979919,-0.37988202,10.76316888,9.90334565,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.12453877,-0.12727095,-0.40987475,-0.37988202,-1.20082524,-0.32472155,-0.4880496,-0.40593677,-0.27241302,-0.85989177,0.79828472,-0.65672392,1.77471705,0.51529862,-1.06207876,-0.36108193,-0.30100988,-0.32472155,-0.25817122,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.26331704,-0.4198374,-0.32325152,-0.16137476,-1.1151073,-0.52392609,-0.90397626,-0.67420715,-0.95037422
2758737_1260401,2758737,1260401,train,15,Low density buildings,-0.0461992,-0.5887042,0.51246109,0.71335034,0.90902916,0.02061691,1.05111802,-0.78687924,0.69424966,0.2324057,0.5847438,-0.40067543,-0.41591209,-0.37988202,-0.16684413,-0.16352087,0.42115376,-0.18593809,-0.17106081,-0.26060936,1.06552194,-0.12727095,-0.40987475,-0.37988202,0.94145712,-0.33258322,0.51473525,-0.40067543,-0.02798864,0.90189124,0.18369867,1.01720644,0.26374883,-0.86482411,0.43170929,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.51897951,-0.428331,0.5122128,-0.12125818,-0.15691459,-0.50059147,0.03667786,-0.63078971,-0.44891254
2570543_1104394,2570543,1104394,test,14,"Buildings of cities, towns and villages",-0.9820371,-0.45673809,-1.16388165,0.82489604,0.59644363,2.03826093,-2.21026595,0.69396875,0.70870464,0.57993485,-0.05725446,-0.40593677,0.51230968,0.01441504,1.03877818,2.00540829,-0.39895999,-0.18593809,0.28474927,-0.26060936,0.55225839,-0.12727095,-0.40987475,0.01441504,0.58512558,-0.33258322,0.81915208,-0.40593677,3.89358494,0.38731105,0.70107138,-0.20246029,1.34108038,-0.09633032,-0.72465411,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.0348829,-0.52929439,1.83136699,-0.26012327,-0.66419308,-0.52392609,-0.54563183,-0.68210122,-0.89114647
2495925_1117699,2495925,1117699,test,1,Surface running waters,-0.93629094,-0.63161238,-1.04685891,1.10376028,1.00280482,1.24902478,-0.3493307,0.32090897,0.74522246,1.30172614,0.83753745,1.3197841,0.84797659,1.04654561,-0.16684413,-0.16352087,-0.41691868,-0.18593809,0.4214923,-0.26060936,-0.7095145,-0.12727095,-0.40987475,1.04654561,-0.82517453,-0.33258322,-0.4880496,1.3197841,-0.16457873,0.10647238,0.39295451,-0.26468819,1.27270978,-0.29636897,-0.3817577,-0.36108193,3.56134885,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.01928216,-0.66564633,-0.10787941,-0.14285942,0.01217824,-0.32558178,-0.36118985,-0.31107953,-0.20213021
2546564_1149231,2546564,1149231,train,7,Shrub plantations,-0.11613967,0.06370487,-0.43648502,0.84929666,1.30562205,0.60936162,0.5455323,-1.6440624,0.3884129,0.61048686,1.01801963,-0.40593677,4.22177157,-0.37988202,9.60808164,9.48600069,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.6591883,-0.12727095,-0.40987475,-0.37988202,-1.17935949,-0.07314814,-0.4880496,-0.40593677,-0.27241302,-1.28027762,0.64340245,0.60650233,1.40758233,0.71821552,-0.9380524,-0.36108193,-0.30100988,-0.07314814,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.82389455,-0.59788122,-0.2469739,-0.23543614,-1.08128873,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2683077_1192886,2683077,1192886,test,5,Alpine and subalpine grasslands,0.88530958,0.67252332,1.29187975,-1.01735088,-0.73790586,-1.00729952,-0.27456098,-0.56759982,-1.39449372,-1.25318591,-1.15159871,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.0153481,-0.55981263,-0.12727095,1.28018772,-0.37988202,0.07638719,-0.15176483,-0.4880496,-0.40593677,-0.27241302,-0.01912008,0.42261282,-0.33313887,-0.59495071,0.26632966,0.24384584,-0.36108193,-0.30100988,-0.15176483,-0.06940934,-0.0153481,-0.16070638,-0.26558029,-0.20383039,2.17250475,0.20227451,-0.32325152,-0.19531956,0.15872536,2.5095751,-0.39807824,-0.11570108,-0.11723709
2725483_1213537,2725483,1213537,val,10,Mixed deciduous and coniferous woodland,1.91846817,1.7482988,2.29075628,-0.28533224,-0.24558365,-0.68746794,0.22627746,0.08739063,-0.38860522,-0.95148479,0.0290631,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,1.97757401,-0.18593809,-0.17106081,-0.26060936,-0.7095145,-0.12727095,-0.40987475,-0.37988202,0.22664747,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.22146347,-0.07498768,-0.39536676,-0.43424682,-0.34386016,0.67793809,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,1.40601622,-0.70538166,-0.32325152,-0.16446065,0.83509668,0.42695986,1.30932756,0.69738901,0.8560724
